path,is_cough
flusense_data/3Liy9uBgsQMsegment61.wav,0
flusense_data/sR2wAn1Njvk_0_000-10_000segment1.wav,0
flusense_data/sR2wAn1Njvk_0_000-10_000segment2.wav,0
flusense_data/sR2wAn1Njvk_0_000-10_000segment3.wav,0
flusense_data/sR2wAn1Njvk_0_000-10_000segment4.wav,0
flusense_data/sR2wAn1Njvk_0_000-10_000segment5.wav,0
flusense_data/sR2wAn1Njvk_0_000-10_000segment6.wav,0
flusense_data/sR2wAn1Njvk_0_000-10_000segment7.wav,0
flusense_data/HfGjrlEOxSY_30_000-40_000segment1.wav,0
flusense_data/HfGjrlEOxSY_30_000-40_000segment2.wav,0
flusense_data/HfGjrlEOxSY_30_000-40_000segment3.wav,0
flusense_data/HfGjrlEOxSY_30_000-40_000segment4.wav,0
flusense_data/HfGjrlEOxSY_30_000-40_000segment5.wav,0
flusense_data/HfGjrlEOxSY_30_000-40_000segment6.wav,0
flusense_data/HfGjrlEOxSY_30_000-40_000segment7.wav,0
flusense_data/2sMLoW22TeUsegment1.wav,0
flusense_data/2sMLoW22TeUsegment2.wav,1
flusense_data/2sMLoW22TeUsegment3.wav,0
flusense_data/2sMLoW22TeUsegment4.wav,0
flusense_data/2sMLoW22TeUsegment5.wav,0
flusense_data/2sMLoW22TeUsegment6.wav,0
flusense_data/2sMLoW22TeUsegment7.wav,0
flusense_data/2sMLoW22TeUsegment8.wav,1
flusense_data/2sMLoW22TeUsegment9.wav,0
flusense_data/2sMLoW22TeUsegment10.wav,0
flusense_data/2sMLoW22TeUsegment11.wav,0
flusense_data/2sMLoW22TeUsegment12.wav,0
flusense_data/2sMLoW22TeUsegment13.wav,0
flusense_data/2sMLoW22TeUsegment14.wav,0
flusense_data/2sMLoW22TeUsegment15.wav,0
flusense_data/2sMLoW22TeUsegment16.wav,0
flusense_data/2sMLoW22TeUsegment17.wav,0
flusense_data/2sMLoW22TeUsegment18.wav,0
flusense_data/2sMLoW22TeUsegment19.wav,0
flusense_data/2sMLoW22TeUsegment20.wav,0
flusense_data/xet-7mNQ_Nc_20_000-30_000segment1.wav,0
flusense_data/xet-7mNQ_Nc_20_000-30_000segment2.wav,0
flusense_data/xet-7mNQ_Nc_20_000-30_000segment3.wav,0
flusense_data/rIvPirweE1I_20_000-30_000segment1.wav,0
flusense_data/rIvPirweE1I_20_000-30_000segment2.wav,1
flusense_data/rIvPirweE1I_20_000-30_000segment3.wav,0
flusense_data/rIvPirweE1I_20_000-30_000segment4.wav,0
flusense_data/q4y4UvCKRBg_0_000-10_000segment1.wav,0
flusense_data/q4y4UvCKRBg_0_000-10_000segment2.wav,1
flusense_data/q4y4UvCKRBg_0_000-10_000segment3.wav,0
flusense_data/q4y4UvCKRBg_0_000-10_000segment4.wav,0
flusense_data/q4y4UvCKRBg_0_000-10_000segment5.wav,1
flusense_data/q4y4UvCKRBg_0_000-10_000segment6.wav,0
flusense_data/q4y4UvCKRBg_0_000-10_000segment7.wav,1
flusense_data/R7X7RVx2HIg_0_000-10_000segment1.wav,0
flusense_data/R7X7RVx2HIg_0_000-10_000segment2.wav,0
flusense_data/R7X7RVx2HIg_0_000-10_000segment3.wav,0
flusense_data/R7X7RVx2HIg_0_000-10_000segment4.wav,0
flusense_data/R7X7RVx2HIg_0_000-10_000segment5.wav,0
flusense_data/R7X7RVx2HIg_0_000-10_000segment6.wav,0
flusense_data/R7X7RVx2HIg_0_000-10_000segment7.wav,0
flusense_data/R7X7RVx2HIg_0_000-10_000segment8.wav,0
flusense_data/0tdPAVBzzOE_120_000-130_000segment1.wav,0
flusense_data/0tdPAVBzzOE_120_000-130_000segment2.wav,0
flusense_data/0tdPAVBzzOE_120_000-130_000segment3.wav,0
flusense_data/0tdPAVBzzOE_120_000-130_000segment4.wav,0
flusense_data/0tdPAVBzzOE_120_000-130_000segment5.wav,0
flusense_data/0tdPAVBzzOE_120_000-130_000segment6.wav,0
flusense_data/bCOmV_G0pkksegment1.wav,0
flusense_data/bCOmV_G0pkksegment2.wav,0
flusense_data/bCOmV_G0pkksegment3.wav,0
flusense_data/bCOmV_G0pkksegment4.wav,0
flusense_data/bCOmV_G0pkksegment5.wav,0
flusense_data/bCOmV_G0pkksegment6.wav,0
flusense_data/bCOmV_G0pkksegment7.wav,0
flusense_data/bCOmV_G0pkksegment8.wav,0
flusense_data/bCOmV_G0pkksegment9.wav,0
flusense_data/bCOmV_G0pkksegment10.wav,0
flusense_data/bCOmV_G0pkksegment11.wav,0
flusense_data/bCOmV_G0pkksegment12.wav,0
flusense_data/bCOmV_G0pkksegment13.wav,0
flusense_data/bCOmV_G0pkksegment14.wav,0
flusense_data/bCOmV_G0pkksegment15.wav,0
flusense_data/bCOmV_G0pkksegment16.wav,0
flusense_data/bCOmV_G0pkksegment17.wav,0
flusense_data/bCOmV_G0pkksegment18.wav,1
flusense_data/bCOmV_G0pkksegment19.wav,0
flusense_data/bCOmV_G0pkksegment20.wav,0
flusense_data/bCOmV_G0pkksegment21.wav,1
flusense_data/bCOmV_G0pkksegment22.wav,0
flusense_data/bCOmV_G0pkksegment23.wav,1
flusense_data/bCOmV_G0pkksegment24.wav,0
flusense_data/bCOmV_G0pkksegment25.wav,0
flusense_data/bCOmV_G0pkksegment26.wav,0
flusense_data/bCOmV_G0pkksegment27.wav,0
flusense_data/bCOmV_G0pkksegment28.wav,1
flusense_data/bCOmV_G0pkksegment29.wav,0
flusense_data/bCOmV_G0pkksegment30.wav,0
flusense_data/bCOmV_G0pkksegment31.wav,0
flusense_data/bCOmV_G0pkksegment32.wav,0
flusense_data/bCOmV_G0pkksegment33.wav,0
flusense_data/bCOmV_G0pkksegment34.wav,0
flusense_data/bCOmV_G0pkksegment35.wav,1
flusense_data/bCOmV_G0pkksegment36.wav,0
flusense_data/bCOmV_G0pkksegment37.wav,1
flusense_data/bCOmV_G0pkksegment38.wav,0
flusense_data/bCOmV_G0pkksegment39.wav,1
flusense_data/bCOmV_G0pkksegment40.wav,0
flusense_data/bCOmV_G0pkksegment41.wav,0
flusense_data/bCOmV_G0pkksegment42.wav,0
flusense_data/bCOmV_G0pkksegment43.wav,0
flusense_data/bCOmV_G0pkksegment44.wav,0
flusense_data/bCOmV_G0pkksegment45.wav,0
flusense_data/bCOmV_G0pkksegment46.wav,0
flusense_data/bCOmV_G0pkksegment47.wav,0
flusense_data/bCOmV_G0pkksegment48.wav,0
flusense_data/bCOmV_G0pkksegment49.wav,0
flusense_data/bCOmV_G0pkksegment50.wav,0
flusense_data/bCOmV_G0pkksegment51.wav,0
flusense_data/bCOmV_G0pkksegment52.wav,0
flusense_data/bCOmV_G0pkksegment53.wav,0
flusense_data/bCOmV_G0pkksegment54.wav,0
flusense_data/bCOmV_G0pkksegment55.wav,0
flusense_data/bCOmV_G0pkksegment56.wav,0
flusense_data/bCOmV_G0pkksegment57.wav,0
flusense_data/bCOmV_G0pkksegment58.wav,0
flusense_data/A5LNrdkqYlw_170_000-180_000segment1.wav,0
flusense_data/A5LNrdkqYlw_170_000-180_000segment2.wav,0
flusense_data/A5LNrdkqYlw_170_000-180_000segment3.wav,0
flusense_data/A5LNrdkqYlw_170_000-180_000segment4.wav,0
flusense_data/A5LNrdkqYlw_170_000-180_000segment5.wav,0
flusense_data/A5LNrdkqYlw_170_000-180_000segment6.wav,0
flusense_data/Zauk9exag90_30_000-40_000segment1.wav,0
flusense_data/Zauk9exag90_30_000-40_000segment2.wav,0
flusense_data/Zauk9exag90_30_000-40_000segment3.wav,0
flusense_data/Zauk9exag90_30_000-40_000segment4.wav,0
flusense_data/VGUn3tueVLEsegment1.wav,0
flusense_data/VGUn3tueVLEsegment2.wav,1
flusense_data/VGUn3tueVLEsegment3.wav,0
flusense_data/VGUn3tueVLEsegment4.wav,1
flusense_data/VGUn3tueVLEsegment5.wav,0
flusense_data/VGUn3tueVLEsegment6.wav,1
flusense_data/VGUn3tueVLEsegment7.wav,0
flusense_data/VGUn3tueVLEsegment8.wav,0
flusense_data/VGUn3tueVLEsegment9.wav,1
flusense_data/VGUn3tueVLEsegment10.wav,0
flusense_data/VGUn3tueVLEsegment11.wav,1
flusense_data/VGUn3tueVLEsegment12.wav,0
flusense_data/VGUn3tueVLEsegment13.wav,1
flusense_data/VGUn3tueVLEsegment14.wav,0
flusense_data/VGUn3tueVLEsegment15.wav,0
flusense_data/VGUn3tueVLEsegment16.wav,1
flusense_data/VGUn3tueVLEsegment17.wav,0
flusense_data/VGUn3tueVLEsegment18.wav,1
flusense_data/VGUn3tueVLEsegment19.wav,0
flusense_data/VGUn3tueVLEsegment20.wav,1
flusense_data/VGUn3tueVLEsegment21.wav,0
flusense_data/VGUn3tueVLEsegment22.wav,1
flusense_data/VGUn3tueVLEsegment23.wav,0
flusense_data/VGUn3tueVLEsegment24.wav,0
flusense_data/VGUn3tueVLEsegment25.wav,1
flusense_data/VGUn3tueVLEsegment26.wav,0
flusense_data/VGUn3tueVLEsegment27.wav,1
flusense_data/VGUn3tueVLEsegment28.wav,0
flusense_data/VGUn3tueVLEsegment29.wav,1
flusense_data/VGUn3tueVLEsegment30.wav,0
flusense_data/VGUn3tueVLEsegment31.wav,1
flusense_data/VGUn3tueVLEsegment32.wav,0
flusense_data/VGUn3tueVLEsegment33.wav,1
flusense_data/VGUn3tueVLEsegment34.wav,0
flusense_data/VGUn3tueVLEsegment35.wav,1
flusense_data/VGUn3tueVLEsegment36.wav,0
flusense_data/VGUn3tueVLEsegment37.wav,1
flusense_data/VGUn3tueVLEsegment38.wav,0
flusense_data/VGUn3tueVLEsegment39.wav,1
flusense_data/VGUn3tueVLEsegment40.wav,0
flusense_data/VGUn3tueVLEsegment41.wav,1
flusense_data/VGUn3tueVLEsegment42.wav,0
flusense_data/VGUn3tueVLEsegment43.wav,1
flusense_data/VGUn3tueVLEsegment44.wav,0
flusense_data/VGUn3tueVLEsegment45.wav,1
flusense_data/VGUn3tueVLEsegment46.wav,0
flusense_data/VGUn3tueVLEsegment47.wav,1
flusense_data/VGUn3tueVLEsegment48.wav,0
flusense_data/VGUn3tueVLEsegment49.wav,1
flusense_data/VGUn3tueVLEsegment50.wav,0
flusense_data/VGUn3tueVLEsegment51.wav,1
flusense_data/VGUn3tueVLEsegment52.wav,0
flusense_data/VGUn3tueVLEsegment53.wav,1
flusense_data/VGUn3tueVLEsegment54.wav,0
flusense_data/VGUn3tueVLEsegment55.wav,1
flusense_data/VGUn3tueVLEsegment56.wav,0
flusense_data/VGUn3tueVLEsegment57.wav,1
flusense_data/VGUn3tueVLEsegment58.wav,0
flusense_data/VGUn3tueVLEsegment59.wav,1
flusense_data/VGUn3tueVLEsegment60.wav,0
flusense_data/VGUn3tueVLEsegment61.wav,1
flusense_data/VGUn3tueVLEsegment62.wav,0
flusense_data/VGUn3tueVLEsegment63.wav,1
flusense_data/VGUn3tueVLEsegment64.wav,0
flusense_data/VGUn3tueVLEsegment65.wav,1
flusense_data/VGUn3tueVLEsegment66.wav,0
flusense_data/VGUn3tueVLEsegment67.wav,1
flusense_data/VGUn3tueVLEsegment68.wav,0
flusense_data/VGUn3tueVLEsegment69.wav,1
flusense_data/VGUn3tueVLEsegment70.wav,0
flusense_data/VGUn3tueVLEsegment71.wav,1
flusense_data/VGUn3tueVLEsegment72.wav,0
flusense_data/VGUn3tueVLEsegment73.wav,1
flusense_data/VGUn3tueVLEsegment74.wav,0
flusense_data/VGUn3tueVLEsegment75.wav,0
flusense_data/VGUn3tueVLEsegment76.wav,0
flusense_data/VGUn3tueVLEsegment77.wav,1
flusense_data/VGUn3tueVLEsegment78.wav,0
flusense_data/VGUn3tueVLEsegment79.wav,1
flusense_data/VGUn3tueVLEsegment80.wav,0
flusense_data/VGUn3tueVLEsegment81.wav,1
flusense_data/VGUn3tueVLEsegment82.wav,0
flusense_data/VGUn3tueVLEsegment83.wav,0
flusense_data/VGUn3tueVLEsegment84.wav,1
flusense_data/VGUn3tueVLEsegment85.wav,0
flusense_data/VGUn3tueVLEsegment86.wav,1
flusense_data/VGUn3tueVLEsegment87.wav,0
flusense_data/VGUn3tueVLEsegment88.wav,1
flusense_data/VGUn3tueVLEsegment89.wav,0
flusense_data/VGUn3tueVLEsegment90.wav,1
flusense_data/VGUn3tueVLEsegment91.wav,0
flusense_data/VGUn3tueVLEsegment92.wav,1
flusense_data/VGUn3tueVLEsegment93.wav,0
flusense_data/VGUn3tueVLEsegment94.wav,1
flusense_data/VGUn3tueVLEsegment95.wav,0
flusense_data/VGUn3tueVLEsegment96.wav,1
flusense_data/VGUn3tueVLEsegment97.wav,0
flusense_data/VGUn3tueVLEsegment98.wav,1
flusense_data/VGUn3tueVLEsegment99.wav,0
flusense_data/VGUn3tueVLEsegment100.wav,1
flusense_data/VGUn3tueVLEsegment101.wav,0
flusense_data/VGUn3tueVLEsegment102.wav,1
flusense_data/VGUn3tueVLEsegment103.wav,0
flusense_data/VGUn3tueVLEsegment104.wav,1
flusense_data/VGUn3tueVLEsegment105.wav,0
flusense_data/VGUn3tueVLEsegment106.wav,1
flusense_data/VGUn3tueVLEsegment107.wav,0
flusense_data/VGUn3tueVLEsegment108.wav,1
flusense_data/VGUn3tueVLEsegment109.wav,0
flusense_data/VGUn3tueVLEsegment110.wav,1
flusense_data/VGUn3tueVLEsegment111.wav,0
flusense_data/VGUn3tueVLEsegment112.wav,1
flusense_data/VGUn3tueVLEsegment113.wav,0
flusense_data/VGUn3tueVLEsegment114.wav,1
flusense_data/VGUn3tueVLEsegment115.wav,0
flusense_data/VGUn3tueVLEsegment116.wav,1
flusense_data/VGUn3tueVLEsegment117.wav,0
flusense_data/VGUn3tueVLEsegment118.wav,1
flusense_data/VGUn3tueVLEsegment119.wav,0
flusense_data/VGUn3tueVLEsegment120.wav,0
flusense_data/VGUn3tueVLEsegment121.wav,0
flusense_data/VGUn3tueVLEsegment122.wav,1
flusense_data/VGUn3tueVLEsegment123.wav,0
flusense_data/VGUn3tueVLEsegment124.wav,0
flusense_data/VGUn3tueVLEsegment125.wav,1
flusense_data/VGUn3tueVLEsegment126.wav,0
flusense_data/VGUn3tueVLEsegment127.wav,1
flusense_data/VGUn3tueVLEsegment128.wav,0
flusense_data/VGUn3tueVLEsegment129.wav,1
flusense_data/VGUn3tueVLEsegment130.wav,0
flusense_data/VGUn3tueVLEsegment131.wav,1
flusense_data/VGUn3tueVLEsegment132.wav,0
flusense_data/VGUn3tueVLEsegment133.wav,1
flusense_data/VGUn3tueVLEsegment134.wav,0
flusense_data/VGUn3tueVLEsegment135.wav,1
flusense_data/VGUn3tueVLEsegment136.wav,0
flusense_data/VGUn3tueVLEsegment137.wav,1
flusense_data/VGUn3tueVLEsegment138.wav,0
flusense_data/VGUn3tueVLEsegment139.wav,1
flusense_data/VGUn3tueVLEsegment140.wav,0
flusense_data/VGUn3tueVLEsegment141.wav,1
flusense_data/VGUn3tueVLEsegment142.wav,0
flusense_data/VGUn3tueVLEsegment143.wav,1
flusense_data/VGUn3tueVLEsegment144.wav,0
flusense_data/VGUn3tueVLEsegment145.wav,1
flusense_data/VGUn3tueVLEsegment146.wav,0
flusense_data/VGUn3tueVLEsegment147.wav,1
flusense_data/VGUn3tueVLEsegment148.wav,0
flusense_data/VGUn3tueVLEsegment149.wav,1
flusense_data/VGUn3tueVLEsegment150.wav,0
flusense_data/VGUn3tueVLEsegment151.wav,1
flusense_data/VGUn3tueVLEsegment152.wav,0
flusense_data/VGUn3tueVLEsegment153.wav,1
flusense_data/VGUn3tueVLEsegment154.wav,0
flusense_data/VGUn3tueVLEsegment155.wav,1
flusense_data/VGUn3tueVLEsegment156.wav,0
flusense_data/VGUn3tueVLEsegment157.wav,1
flusense_data/VGUn3tueVLEsegment158.wav,0
flusense_data/VGUn3tueVLEsegment159.wav,1
flusense_data/VGUn3tueVLEsegment160.wav,0
flusense_data/VGUn3tueVLEsegment161.wav,1
flusense_data/VGUn3tueVLEsegment162.wav,0
flusense_data/VGUn3tueVLEsegment163.wav,1
flusense_data/VGUn3tueVLEsegment164.wav,0
flusense_data/VGUn3tueVLEsegment165.wav,1
flusense_data/VGUn3tueVLEsegment166.wav,0
flusense_data/VGUn3tueVLEsegment167.wav,1
flusense_data/VGUn3tueVLEsegment168.wav,0
flusense_data/VGUn3tueVLEsegment169.wav,1
flusense_data/VGUn3tueVLEsegment170.wav,0
flusense_data/VGUn3tueVLEsegment171.wav,1
flusense_data/VGUn3tueVLEsegment172.wav,0
flusense_data/VGUn3tueVLEsegment173.wav,1
flusense_data/VGUn3tueVLEsegment174.wav,0
flusense_data/VGUn3tueVLEsegment175.wav,1
flusense_data/VGUn3tueVLEsegment176.wav,0
flusense_data/VGUn3tueVLEsegment177.wav,1
flusense_data/VGUn3tueVLEsegment178.wav,0
flusense_data/VGUn3tueVLEsegment179.wav,1
flusense_data/VGUn3tueVLEsegment180.wav,0
flusense_data/VGUn3tueVLEsegment181.wav,1
flusense_data/VGUn3tueVLEsegment182.wav,0
flusense_data/VGUn3tueVLEsegment183.wav,1
flusense_data/VGUn3tueVLEsegment184.wav,0
flusense_data/VGUn3tueVLEsegment185.wav,1
flusense_data/VGUn3tueVLEsegment186.wav,0
flusense_data/VGUn3tueVLEsegment187.wav,0
flusense_data/VGUn3tueVLEsegment188.wav,1
flusense_data/VGUn3tueVLEsegment189.wav,0
flusense_data/VGUn3tueVLEsegment190.wav,1
flusense_data/VGUn3tueVLEsegment191.wav,0
flusense_data/VGUn3tueVLEsegment192.wav,1
flusense_data/VGUn3tueVLEsegment193.wav,0
flusense_data/VGUn3tueVLEsegment194.wav,1
flusense_data/VGUn3tueVLEsegment195.wav,0
flusense_data/VGUn3tueVLEsegment196.wav,1
flusense_data/VGUn3tueVLEsegment197.wav,0
flusense_data/VGUn3tueVLEsegment198.wav,1
flusense_data/VGUn3tueVLEsegment199.wav,0
flusense_data/VGUn3tueVLEsegment200.wav,1
flusense_data/VGUn3tueVLEsegment201.wav,0
flusense_data/VGUn3tueVLEsegment202.wav,1
flusense_data/VGUn3tueVLEsegment203.wav,0
flusense_data/VGUn3tueVLEsegment204.wav,1
flusense_data/VGUn3tueVLEsegment205.wav,0
flusense_data/VGUn3tueVLEsegment206.wav,1
flusense_data/VGUn3tueVLEsegment207.wav,0
flusense_data/VGUn3tueVLEsegment208.wav,1
flusense_data/VGUn3tueVLEsegment209.wav,0
flusense_data/VGUn3tueVLEsegment210.wav,1
flusense_data/VGUn3tueVLEsegment211.wav,0
flusense_data/VGUn3tueVLEsegment212.wav,1
flusense_data/VGUn3tueVLEsegment213.wav,0
flusense_data/VGUn3tueVLEsegment214.wav,1
flusense_data/VGUn3tueVLEsegment215.wav,0
flusense_data/VGUn3tueVLEsegment216.wav,1
flusense_data/VGUn3tueVLEsegment217.wav,0
flusense_data/VGUn3tueVLEsegment218.wav,1
flusense_data/VGUn3tueVLEsegment219.wav,0
flusense_data/VGUn3tueVLEsegment220.wav,1
flusense_data/VGUn3tueVLEsegment221.wav,0
flusense_data/VGUn3tueVLEsegment222.wav,1
flusense_data/VGUn3tueVLEsegment223.wav,0
flusense_data/VGUn3tueVLEsegment224.wav,1
flusense_data/VGUn3tueVLEsegment225.wav,0
flusense_data/VGUn3tueVLEsegment226.wav,1
flusense_data/VGUn3tueVLEsegment227.wav,0
flusense_data/VGUn3tueVLEsegment228.wav,1
flusense_data/VGUn3tueVLEsegment229.wav,0
flusense_data/VGUn3tueVLEsegment230.wav,1
flusense_data/VGUn3tueVLEsegment231.wav,0
flusense_data/VGUn3tueVLEsegment232.wav,1
flusense_data/VGUn3tueVLEsegment233.wav,0
flusense_data/VGUn3tueVLEsegment234.wav,1
flusense_data/VGUn3tueVLEsegment235.wav,0
flusense_data/VGUn3tueVLEsegment236.wav,1
flusense_data/VGUn3tueVLEsegment237.wav,0
flusense_data/VGUn3tueVLEsegment238.wav,0
flusense_data/VGUn3tueVLEsegment239.wav,1
flusense_data/VGUn3tueVLEsegment240.wav,0
flusense_data/VGUn3tueVLEsegment241.wav,1
flusense_data/VGUn3tueVLEsegment242.wav,0
flusense_data/VGUn3tueVLEsegment243.wav,1
flusense_data/VGUn3tueVLEsegment244.wav,0
flusense_data/VGUn3tueVLEsegment245.wav,1
flusense_data/VGUn3tueVLEsegment246.wav,0
flusense_data/VGUn3tueVLEsegment247.wav,1
flusense_data/VGUn3tueVLEsegment248.wav,0
flusense_data/VGUn3tueVLEsegment249.wav,1
flusense_data/VGUn3tueVLEsegment250.wav,0
flusense_data/VGUn3tueVLEsegment251.wav,1
flusense_data/VGUn3tueVLEsegment252.wav,0
flusense_data/VGUn3tueVLEsegment253.wav,1
flusense_data/VGUn3tueVLEsegment254.wav,0
flusense_data/VGUn3tueVLEsegment255.wav,1
flusense_data/VGUn3tueVLEsegment256.wav,0
flusense_data/VGUn3tueVLEsegment257.wav,1
flusense_data/VGUn3tueVLEsegment258.wav,0
flusense_data/VGUn3tueVLEsegment259.wav,1
flusense_data/VGUn3tueVLEsegment260.wav,0
flusense_data/VGUn3tueVLEsegment261.wav,1
flusense_data/VGUn3tueVLEsegment262.wav,0
flusense_data/VGUn3tueVLEsegment263.wav,1
flusense_data/VGUn3tueVLEsegment264.wav,0
flusense_data/VGUn3tueVLEsegment265.wav,1
flusense_data/VGUn3tueVLEsegment266.wav,0
flusense_data/VGUn3tueVLEsegment267.wav,1
flusense_data/VGUn3tueVLEsegment268.wav,0
flusense_data/VGUn3tueVLEsegment269.wav,1
flusense_data/VGUn3tueVLEsegment270.wav,0
flusense_data/VGUn3tueVLEsegment271.wav,1
flusense_data/VGUn3tueVLEsegment272.wav,0
flusense_data/VGUn3tueVLEsegment273.wav,1
flusense_data/VGUn3tueVLEsegment274.wav,0
flusense_data/VGUn3tueVLEsegment275.wav,1
flusense_data/VGUn3tueVLEsegment276.wav,0
flusense_data/VGUn3tueVLEsegment277.wav,1
flusense_data/VGUn3tueVLEsegment278.wav,0
flusense_data/VGUn3tueVLEsegment279.wav,1
flusense_data/VGUn3tueVLEsegment280.wav,0
flusense_data/VGUn3tueVLEsegment281.wav,1
flusense_data/VGUn3tueVLEsegment282.wav,0
flusense_data/VGUn3tueVLEsegment283.wav,1
flusense_data/VGUn3tueVLEsegment284.wav,0
flusense_data/VGUn3tueVLEsegment285.wav,1
flusense_data/VGUn3tueVLEsegment286.wav,0
flusense_data/VGUn3tueVLEsegment287.wav,1
flusense_data/VGUn3tueVLEsegment288.wav,0
flusense_data/VGUn3tueVLEsegment289.wav,1
flusense_data/VGUn3tueVLEsegment290.wav,0
flusense_data/VGUn3tueVLEsegment291.wav,1
flusense_data/VGUn3tueVLEsegment292.wav,0
flusense_data/VGUn3tueVLEsegment293.wav,0
flusense_data/VGUn3tueVLEsegment294.wav,1
flusense_data/VGUn3tueVLEsegment295.wav,0
flusense_data/VGUn3tueVLEsegment296.wav,1
flusense_data/VGUn3tueVLEsegment297.wav,0
flusense_data/VGUn3tueVLEsegment298.wav,1
flusense_data/VGUn3tueVLEsegment299.wav,0
flusense_data/VGUn3tueVLEsegment300.wav,1
flusense_data/VGUn3tueVLEsegment301.wav,0
flusense_data/VGUn3tueVLEsegment302.wav,1
flusense_data/VGUn3tueVLEsegment303.wav,0
flusense_data/VGUn3tueVLEsegment304.wav,1
flusense_data/VGUn3tueVLEsegment305.wav,0
flusense_data/VGUn3tueVLEsegment306.wav,1
flusense_data/VGUn3tueVLEsegment307.wav,0
flusense_data/VGUn3tueVLEsegment308.wav,1
flusense_data/VGUn3tueVLEsegment309.wav,0
flusense_data/VGUn3tueVLEsegment310.wav,1
flusense_data/VGUn3tueVLEsegment311.wav,0
flusense_data/VGUn3tueVLEsegment312.wav,1
flusense_data/VGUn3tueVLEsegment313.wav,0
flusense_data/VGUn3tueVLEsegment314.wav,1
flusense_data/VGUn3tueVLEsegment315.wav,0
flusense_data/VGUn3tueVLEsegment316.wav,1
flusense_data/VGUn3tueVLEsegment317.wav,0
flusense_data/VGUn3tueVLEsegment318.wav,1
flusense_data/VGUn3tueVLEsegment319.wav,0
flusense_data/VGUn3tueVLEsegment320.wav,0
flusense_data/VGUn3tueVLEsegment321.wav,0
flusense_data/VGUn3tueVLEsegment322.wav,1
flusense_data/CNBNExwqjbs_10_000-20_000segment1.wav,0
flusense_data/CNBNExwqjbs_10_000-20_000segment2.wav,0
flusense_data/CNBNExwqjbs_10_000-20_000segment3.wav,0
