id,wav_list,path,is_cough
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment38.wav,1.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment39.wav,0.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment40.wav,1.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment41.wav,0.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment42.wav,1.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment43.wav,0.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment44.wav,1.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment45.wav,0.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment46.wav,1.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment47.wav,0.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment48.wav,1.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment49.wav,0.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment50.wav,1.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment51.wav,0.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment52.wav,1.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment53.wav,0.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment54.wav,0.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment55.wav,1.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment56.wav,0.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment57.wav,1.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment58.wav,0.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment59.wav,1.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment60.wav,0.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment61.wav,1.0
7PbmVAZrObA,flusense_data_og/7PbmVAZrObA.wav,flusense_data/7PbmVAZrObAsegment62.wav,0.0
Y5HW9iA0Ync_30_000-40_000,flusense_data_og/Y5HW9iA0Ync_30_000-40_000.wav,flusense_data/Y5HW9iA0Ync_30_000-40_000segment1.wav,0.0
Y5HW9iA0Ync_30_000-40_000,flusense_data_og/Y5HW9iA0Ync_30_000-40_000.wav,flusense_data/Y5HW9iA0Ync_30_000-40_000segment2.wav,1.0
Y5HW9iA0Ync_30_000-40_000,flusense_data_og/Y5HW9iA0Ync_30_000-40_000.wav,flusense_data/Y5HW9iA0Ync_30_000-40_000segment3.wav,0.0
Y5HW9iA0Ync_30_000-40_000,flusense_data_og/Y5HW9iA0Ync_30_000-40_000.wav,flusense_data/Y5HW9iA0Ync_30_000-40_000segment4.wav,1.0
Y5HW9iA0Ync_30_000-40_000,flusense_data_og/Y5HW9iA0Ync_30_000-40_000.wav,flusense_data/Y5HW9iA0Ync_30_000-40_000segment5.wav,0.0
Y5HW9iA0Ync_30_000-40_000,flusense_data_og/Y5HW9iA0Ync_30_000-40_000.wav,flusense_data/Y5HW9iA0Ync_30_000-40_000segment6.wav,1.0
Y5HW9iA0Ync_30_000-40_000,flusense_data_og/Y5HW9iA0Ync_30_000-40_000.wav,flusense_data/Y5HW9iA0Ync_30_000-40_000segment7.wav,0.0
Mhy0SUd3DL8_190_000-200_000,flusense_data_og/Mhy0SUd3DL8_190_000-200_000.wav,flusense_data/Mhy0SUd3DL8_190_000-200_000segment1.wav,1.0
Mhy0SUd3DL8_190_000-200_000,flusense_data_og/Mhy0SUd3DL8_190_000-200_000.wav,flusense_data/Mhy0SUd3DL8_190_000-200_000segment2.wav,0.0
58cjZr_I8PE_260_000-270_000,flusense_data_og/58cjZr_I8PE_260_000-270_000.wav,flusense_data/58cjZr_I8PE_260_000-270_000segment1.wav,0.0
58cjZr_I8PE_260_000-270_000,flusense_data_og/58cjZr_I8PE_260_000-270_000.wav,flusense_data/58cjZr_I8PE_260_000-270_000segment2.wav,0.0
58cjZr_I8PE_260_000-270_000,flusense_data_og/58cjZr_I8PE_260_000-270_000.wav,flusense_data/58cjZr_I8PE_260_000-270_000segment3.wav,0.0
58cjZr_I8PE_260_000-270_000,flusense_data_og/58cjZr_I8PE_260_000-270_000.wav,flusense_data/58cjZr_I8PE_260_000-270_000segment4.wav,0.0
kc_EQ3mPiG0_10_000-20_000,flusense_data_og/kc_EQ3mPiG0_10_000-20_000.wav,flusense_data/kc_EQ3mPiG0_10_000-20_000segment1.wav,0.0
kc_EQ3mPiG0_10_000-20_000,flusense_data_og/kc_EQ3mPiG0_10_000-20_000.wav,flusense_data/kc_EQ3mPiG0_10_000-20_000segment2.wav,0.0
kc_EQ3mPiG0_10_000-20_000,flusense_data_og/kc_EQ3mPiG0_10_000-20_000.wav,flusense_data/kc_EQ3mPiG0_10_000-20_000segment3.wav,0.0
kc_EQ3mPiG0_10_000-20_000,flusense_data_og/kc_EQ3mPiG0_10_000-20_000.wav,flusense_data/kc_EQ3mPiG0_10_000-20_000segment4.wav,0.0
kc_EQ3mPiG0_10_000-20_000,flusense_data_og/kc_EQ3mPiG0_10_000-20_000.wav,flusense_data/kc_EQ3mPiG0_10_000-20_000segment5.wav,0.0
kc_EQ3mPiG0_10_000-20_000,flusense_data_og/kc_EQ3mPiG0_10_000-20_000.wav,flusense_data/kc_EQ3mPiG0_10_000-20_000segment6.wav,0.0
kc_EQ3mPiG0_10_000-20_000,flusense_data_og/kc_EQ3mPiG0_10_000-20_000.wav,flusense_data/kc_EQ3mPiG0_10_000-20_000segment7.wav,0.0
kc_EQ3mPiG0_10_000-20_000,flusense_data_og/kc_EQ3mPiG0_10_000-20_000.wav,flusense_data/kc_EQ3mPiG0_10_000-20_000segment8.wav,0.0
kc_EQ3mPiG0_10_000-20_000,flusense_data_og/kc_EQ3mPiG0_10_000-20_000.wav,flusense_data/kc_EQ3mPiG0_10_000-20_000segment9.wav,0.0
eOxI9f9gvqo_0_000-10_000,flusense_data_og/eOxI9f9gvqo_0_000-10_000.wav,flusense_data/eOxI9f9gvqo_0_000-10_000segment1.wav,0.0
eOxI9f9gvqo_0_000-10_000,flusense_data_og/eOxI9f9gvqo_0_000-10_000.wav,flusense_data/eOxI9f9gvqo_0_000-10_000segment2.wav,0.0
eOxI9f9gvqo_0_000-10_000,flusense_data_og/eOxI9f9gvqo_0_000-10_000.wav,flusense_data/eOxI9f9gvqo_0_000-10_000segment3.wav,0.0
eOxI9f9gvqo_0_000-10_000,flusense_data_og/eOxI9f9gvqo_0_000-10_000.wav,flusense_data/eOxI9f9gvqo_0_000-10_000segment4.wav,0.0
eOxI9f9gvqo_0_000-10_000,flusense_data_og/eOxI9f9gvqo_0_000-10_000.wav,flusense_data/eOxI9f9gvqo_0_000-10_000segment5.wav,0.0
vJQxPaHXXnY_200_000-210_000,flusense_data_og/vJQxPaHXXnY_200_000-210_000.wav,flusense_data/vJQxPaHXXnY_200_000-210_000segment1.wav,0.0
vJQxPaHXXnY_200_000-210_000,flusense_data_og/vJQxPaHXXnY_200_000-210_000.wav,flusense_data/vJQxPaHXXnY_200_000-210_000segment2.wav,0.0
vJQxPaHXXnY_200_000-210_000,flusense_data_og/vJQxPaHXXnY_200_000-210_000.wav,flusense_data/vJQxPaHXXnY_200_000-210_000segment3.wav,0.0
VT8eD6Ji-Jw_20_000-30_000,flusense_data_og/VT8eD6Ji-Jw_20_000-30_000.wav,flusense_data/VT8eD6Ji-Jw_20_000-30_000segment1.wav,0.0
VT8eD6Ji-Jw_20_000-30_000,flusense_data_og/VT8eD6Ji-Jw_20_000-30_000.wav,flusense_data/VT8eD6Ji-Jw_20_000-30_000segment2.wav,0.0
VT8eD6Ji-Jw_20_000-30_000,flusense_data_og/VT8eD6Ji-Jw_20_000-30_000.wav,flusense_data/VT8eD6Ji-Jw_20_000-30_000segment3.wav,0.0
VT8eD6Ji-Jw_20_000-30_000,flusense_data_og/VT8eD6Ji-Jw_20_000-30_000.wav,flusense_data/VT8eD6Ji-Jw_20_000-30_000segment4.wav,0.0
VT8eD6Ji-Jw_20_000-30_000,flusense_data_og/VT8eD6Ji-Jw_20_000-30_000.wav,flusense_data/VT8eD6Ji-Jw_20_000-30_000segment5.wav,1.0
VT8eD6Ji-Jw_20_000-30_000,flusense_data_og/VT8eD6Ji-Jw_20_000-30_000.wav,flusense_data/VT8eD6Ji-Jw_20_000-30_000segment6.wav,0.0
-iNvaCbzWeg_260_000-270_000,flusense_data_og/-iNvaCbzWeg_260_000-270_000.wav,flusense_data/-iNvaCbzWeg_260_000-270_000segment1.wav,0.0
-iNvaCbzWeg_260_000-270_000,flusense_data_og/-iNvaCbzWeg_260_000-270_000.wav,flusense_data/-iNvaCbzWeg_260_000-270_000segment2.wav,0.0
-iNvaCbzWeg_260_000-270_000,flusense_data_og/-iNvaCbzWeg_260_000-270_000.wav,flusense_data/-iNvaCbzWeg_260_000-270_000segment3.wav,0.0
-iNvaCbzWeg_260_000-270_000,flusense_data_og/-iNvaCbzWeg_260_000-270_000.wav,flusense_data/-iNvaCbzWeg_260_000-270_000segment4.wav,0.0
-iNvaCbzWeg_260_000-270_000,flusense_data_og/-iNvaCbzWeg_260_000-270_000.wav,flusense_data/-iNvaCbzWeg_260_000-270_000segment5.wav,0.0
-iNvaCbzWeg_260_000-270_000,flusense_data_og/-iNvaCbzWeg_260_000-270_000.wav,flusense_data/-iNvaCbzWeg_260_000-270_000segment6.wav,0.0
aC09lsqGxQk_30_000-40_000,flusense_data_og/aC09lsqGxQk_30_000-40_000.wav,flusense_data/aC09lsqGxQk_30_000-40_000segment1.wav,0.0
aC09lsqGxQk_30_000-40_000,flusense_data_og/aC09lsqGxQk_30_000-40_000.wav,flusense_data/aC09lsqGxQk_30_000-40_000segment2.wav,0.0
aC09lsqGxQk_30_000-40_000,flusense_data_og/aC09lsqGxQk_30_000-40_000.wav,flusense_data/aC09lsqGxQk_30_000-40_000segment3.wav,0.0
xEFzYTPoBzw_110_000-120_000,flusense_data_og/xEFzYTPoBzw_110_000-120_000.wav,flusense_data/xEFzYTPoBzw_110_000-120_000segment1.wav,0.0
xEFzYTPoBzw_110_000-120_000,flusense_data_og/xEFzYTPoBzw_110_000-120_000.wav,flusense_data/xEFzYTPoBzw_110_000-120_000segment2.wav,0.0
xEFzYTPoBzw_110_000-120_000,flusense_data_og/xEFzYTPoBzw_110_000-120_000.wav,flusense_data/xEFzYTPoBzw_110_000-120_000segment3.wav,0.0
xEFzYTPoBzw_110_000-120_000,flusense_data_og/xEFzYTPoBzw_110_000-120_000.wav,flusense_data/xEFzYTPoBzw_110_000-120_000segment4.wav,0.0
xEFzYTPoBzw_110_000-120_000,flusense_data_og/xEFzYTPoBzw_110_000-120_000.wav,flusense_data/xEFzYTPoBzw_110_000-120_000segment5.wav,0.0
xEFzYTPoBzw_110_000-120_000,flusense_data_og/xEFzYTPoBzw_110_000-120_000.wav,flusense_data/xEFzYTPoBzw_110_000-120_000segment6.wav,0.0
xEFzYTPoBzw_110_000-120_000,flusense_data_og/xEFzYTPoBzw_110_000-120_000.wav,flusense_data/xEFzYTPoBzw_110_000-120_000segment7.wav,0.0
xEFzYTPoBzw_110_000-120_000,flusense_data_og/xEFzYTPoBzw_110_000-120_000.wav,flusense_data/xEFzYTPoBzw_110_000-120_000segment8.wav,0.0
xEFzYTPoBzw_110_000-120_000,flusense_data_og/xEFzYTPoBzw_110_000-120_000.wav,flusense_data/xEFzYTPoBzw_110_000-120_000segment9.wav,0.0
xEFzYTPoBzw_110_000-120_000,flusense_data_og/xEFzYTPoBzw_110_000-120_000.wav,flusense_data/xEFzYTPoBzw_110_000-120_000segment10.wav,0.0
GgapMUN222Q_90_000-100_000,flusense_data_og/GgapMUN222Q_90_000-100_000.wav,flusense_data/GgapMUN222Q_90_000-100_000.wav,0.0
iHYa6cteK6U_230_000-240_000,flusense_data_og/iHYa6cteK6U_230_000-240_000.wav,flusense_data/iHYa6cteK6U_230_000-240_000segment1.wav,0.0
iHYa6cteK6U_230_000-240_000,flusense_data_og/iHYa6cteK6U_230_000-240_000.wav,flusense_data/iHYa6cteK6U_230_000-240_000segment2.wav,1.0
iHYa6cteK6U_230_000-240_000,flusense_data_og/iHYa6cteK6U_230_000-240_000.wav,flusense_data/iHYa6cteK6U_230_000-240_000segment3.wav,0.0
iHYa6cteK6U_230_000-240_000,flusense_data_og/iHYa6cteK6U_230_000-240_000.wav,flusense_data/iHYa6cteK6U_230_000-240_000segment4.wav,1.0
iHYa6cteK6U_230_000-240_000,flusense_data_og/iHYa6cteK6U_230_000-240_000.wav,flusense_data/iHYa6cteK6U_230_000-240_000segment5.wav,0.0
iHYa6cteK6U_230_000-240_000,flusense_data_og/iHYa6cteK6U_230_000-240_000.wav,flusense_data/iHYa6cteK6U_230_000-240_000segment6.wav,0.0
iHYa6cteK6U_230_000-240_000,flusense_data_og/iHYa6cteK6U_230_000-240_000.wav,flusense_data/iHYa6cteK6U_230_000-240_000segment7.wav,0.0
iHYa6cteK6U_230_000-240_000,flusense_data_og/iHYa6cteK6U_230_000-240_000.wav,flusense_data/iHYa6cteK6U_230_000-240_000segment8.wav,0.0
iHYa6cteK6U_230_000-240_000,flusense_data_og/iHYa6cteK6U_230_000-240_000.wav,flusense_data/iHYa6cteK6U_230_000-240_000segment9.wav,0.0
BG9oq6EH8xE_30_000-40_000,flusense_data_og/BG9oq6EH8xE_30_000-40_000.wav,flusense_data/BG9oq6EH8xE_30_000-40_000segment1.wav,0.0
BG9oq6EH8xE_30_000-40_000,flusense_data_og/BG9oq6EH8xE_30_000-40_000.wav,flusense_data/BG9oq6EH8xE_30_000-40_000segment2.wav,1.0
BG9oq6EH8xE_30_000-40_000,flusense_data_og/BG9oq6EH8xE_30_000-40_000.wav,flusense_data/BG9oq6EH8xE_30_000-40_000segment3.wav,0.0
eFMExkx5v0Y_30_000-40_000,flusense_data_og/eFMExkx5v0Y_30_000-40_000.wav,flusense_data/eFMExkx5v0Y_30_000-40_000segment1.wav,0.0
eFMExkx5v0Y_30_000-40_000,flusense_data_og/eFMExkx5v0Y_30_000-40_000.wav,flusense_data/eFMExkx5v0Y_30_000-40_000segment2.wav,1.0
eFMExkx5v0Y_30_000-40_000,flusense_data_og/eFMExkx5v0Y_30_000-40_000.wav,flusense_data/eFMExkx5v0Y_30_000-40_000segment3.wav,0.0
eFMExkx5v0Y_30_000-40_000,flusense_data_og/eFMExkx5v0Y_30_000-40_000.wav,flusense_data/eFMExkx5v0Y_30_000-40_000segment4.wav,0.0
eFMExkx5v0Y_30_000-40_000,flusense_data_og/eFMExkx5v0Y_30_000-40_000.wav,flusense_data/eFMExkx5v0Y_30_000-40_000segment5.wav,0.0
eFMExkx5v0Y_30_000-40_000,flusense_data_og/eFMExkx5v0Y_30_000-40_000.wav,flusense_data/eFMExkx5v0Y_30_000-40_000segment6.wav,1.0
eFMExkx5v0Y_30_000-40_000,flusense_data_og/eFMExkx5v0Y_30_000-40_000.wav,flusense_data/eFMExkx5v0Y_30_000-40_000segment7.wav,0.0
eFMExkx5v0Y_30_000-40_000,flusense_data_og/eFMExkx5v0Y_30_000-40_000.wav,flusense_data/eFMExkx5v0Y_30_000-40_000segment8.wav,1.0
FuViqr6l2pU_20_000-30_000,flusense_data_og/FuViqr6l2pU_20_000-30_000.wav,flusense_data/FuViqr6l2pU_20_000-30_000segment1.wav,0.0
FuViqr6l2pU_20_000-30_000,flusense_data_og/FuViqr6l2pU_20_000-30_000.wav,flusense_data/FuViqr6l2pU_20_000-30_000segment2.wav,0.0
FuViqr6l2pU_20_000-30_000,flusense_data_og/FuViqr6l2pU_20_000-30_000.wav,flusense_data/FuViqr6l2pU_20_000-30_000segment3.wav,0.0
FuViqr6l2pU_20_000-30_000,flusense_data_og/FuViqr6l2pU_20_000-30_000.wav,flusense_data/FuViqr6l2pU_20_000-30_000segment4.wav,0.0
FuViqr6l2pU_20_000-30_000,flusense_data_og/FuViqr6l2pU_20_000-30_000.wav,flusense_data/FuViqr6l2pU_20_000-30_000segment5.wav,0.0
FuViqr6l2pU_20_000-30_000,flusense_data_og/FuViqr6l2pU_20_000-30_000.wav,flusense_data/FuViqr6l2pU_20_000-30_000segment6.wav,0.0
FuViqr6l2pU_20_000-30_000,flusense_data_og/FuViqr6l2pU_20_000-30_000.wav,flusense_data/FuViqr6l2pU_20_000-30_000segment7.wav,0.0
FuViqr6l2pU_20_000-30_000,flusense_data_og/FuViqr6l2pU_20_000-30_000.wav,flusense_data/FuViqr6l2pU_20_000-30_000segment8.wav,0.0
EY9WIUNU1qw_0_000-10_000,flusense_data_og/EY9WIUNU1qw_0_000-10_000.wav,flusense_data/EY9WIUNU1qw_0_000-10_000segment1.wav,0.0
EY9WIUNU1qw_0_000-10_000,flusense_data_og/EY9WIUNU1qw_0_000-10_000.wav,flusense_data/EY9WIUNU1qw_0_000-10_000segment2.wav,0.0
EY9WIUNU1qw_0_000-10_000,flusense_data_og/EY9WIUNU1qw_0_000-10_000.wav,flusense_data/EY9WIUNU1qw_0_000-10_000segment3.wav,0.0
EY9WIUNU1qw_0_000-10_000,flusense_data_og/EY9WIUNU1qw_0_000-10_000.wav,flusense_data/EY9WIUNU1qw_0_000-10_000segment4.wav,0.0
EY9WIUNU1qw_0_000-10_000,flusense_data_og/EY9WIUNU1qw_0_000-10_000.wav,flusense_data/EY9WIUNU1qw_0_000-10_000segment5.wav,0.0
EY9WIUNU1qw_0_000-10_000,flusense_data_og/EY9WIUNU1qw_0_000-10_000.wav,flusense_data/EY9WIUNU1qw_0_000-10_000segment6.wav,0.0
EY9WIUNU1qw_0_000-10_000,flusense_data_og/EY9WIUNU1qw_0_000-10_000.wav,flusense_data/EY9WIUNU1qw_0_000-10_000segment7.wav,0.0
EY9WIUNU1qw_0_000-10_000,flusense_data_og/EY9WIUNU1qw_0_000-10_000.wav,flusense_data/EY9WIUNU1qw_0_000-10_000segment8.wav,0.0
EY9WIUNU1qw_0_000-10_000,flusense_data_og/EY9WIUNU1qw_0_000-10_000.wav,flusense_data/EY9WIUNU1qw_0_000-10_000segment9.wav,0.0
zOgSrN9r-_o_0_000-10_000,flusense_data_og/zOgSrN9r-_o_0_000-10_000.wav,flusense_data/zOgSrN9r-_o_0_000-10_000segment1.wav,1.0
zOgSrN9r-_o_0_000-10_000,flusense_data_og/zOgSrN9r-_o_0_000-10_000.wav,flusense_data/zOgSrN9r-_o_0_000-10_000segment2.wav,0.0
zOgSrN9r-_o_0_000-10_000,flusense_data_og/zOgSrN9r-_o_0_000-10_000.wav,flusense_data/zOgSrN9r-_o_0_000-10_000segment3.wav,1.0
zOgSrN9r-_o_0_000-10_000,flusense_data_og/zOgSrN9r-_o_0_000-10_000.wav,flusense_data/zOgSrN9r-_o_0_000-10_000segment4.wav,0.0
7pqRqXjqeX4,flusense_data_og/7pqRqXjqeX4.wav,flusense_data/7pqRqXjqeX4segment1.wav,0.0
7pqRqXjqeX4,flusense_data_og/7pqRqXjqeX4.wav,flusense_data/7pqRqXjqeX4segment2.wav,0.0
7pqRqXjqeX4,flusense_data_og/7pqRqXjqeX4.wav,flusense_data/7pqRqXjqeX4segment3.wav,0.0
7pqRqXjqeX4,flusense_data_og/7pqRqXjqeX4.wav,flusense_data/7pqRqXjqeX4segment4.wav,0.0
7pqRqXjqeX4,flusense_data_og/7pqRqXjqeX4.wav,flusense_data/7pqRqXjqeX4segment5.wav,0.0
7pqRqXjqeX4,flusense_data_og/7pqRqXjqeX4.wav,flusense_data/7pqRqXjqeX4segment6.wav,1.0
7pqRqXjqeX4,flusense_data_og/7pqRqXjqeX4.wav,flusense_data/7pqRqXjqeX4segment7.wav,0.0
7pqRqXjqeX4,flusense_data_og/7pqRqXjqeX4.wav,flusense_data/7pqRqXjqeX4segment8.wav,0.0
7pqRqXjqeX4,flusense_data_og/7pqRqXjqeX4.wav,flusense_data/7pqRqXjqeX4segment9.wav,0.0
7pqRqXjqeX4,flusense_data_og/7pqRqXjqeX4.wav,flusense_data/7pqRqXjqeX4segment10.wav,1.0
7pqRqXjqeX4,flusense_data_og/7pqRqXjqeX4.wav,flusense_data/7pqRqXjqeX4segment11.wav,0.0
7pqRqXjqeX4,flusense_data_og/7pqRqXjqeX4.wav,flusense_data/7pqRqXjqeX4segment12.wav,0.0
7pqRqXjqeX4,flusense_data_og/7pqRqXjqeX4.wav,flusense_data/7pqRqXjqeX4segment13.wav,0.0
7pqRqXjqeX4,flusense_data_og/7pqRqXjqeX4.wav,flusense_data/7pqRqXjqeX4segment14.wav,0.0
7pqRqXjqeX4,flusense_data_og/7pqRqXjqeX4.wav,flusense_data/7pqRqXjqeX4segment15.wav,0.0
